Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,FMSQ
2025-03-07 12:06:16.439,209,0.3305791,-0.3384621,0.1906725,-0.8601191,333.9214,52.05344,322.0973,1
2025-03-07 12:06:16.461,210,0.3300978,-0.3240019,0.1851499,-0.8670512,333.0993,50.09356,323.1383,1
2025-03-07 12:06:16.483,211,0.3300316,-0.3049053,0.1786895,-0.8753183,332.0436,47.54647,324.4092,1
2025-03-07 12:06:16.508,212,0.3298,-0.2867362,0.1732369,-0.8826116,331.13,45.11065,325.5856,1
2025-03-07 12:06:16.526,213,0.3301094,-0.2714214,0.1684094,-0.8882548,330.3288,43.07172,326.5939,1
2025-03-07 12:06:16.548,214,0.332186,-0.258218,0.1626853,-0.8924738,329.4082,41.37533,327.5456,1
2025-03-07 12:06:16.571,215,0.3344801,-0.2459112,0.1568673,-0.8961269,328.5118,39.78434,328.4928,1
2025-03-07 12:06:16.592,216,0.3352479,-0.2341866,0.1510338,-0.8999748,327.8127,38.15054,329.5519,1
2025-03-07 12:06:16.605,217,0.3350454,-0.2292052,0.1475895,-0.9019019,327.5408,37.38734,330.1627,1
2025-03-07 12:06:16.620,218,0.3345463,-0.2241801,0.1444439,-0.9038574,327.3163,36.60668,330.7613,1
2025-03-07 12:06:16.637,219,0.3337823,-0.214368,0.1382139,-0.907487,326.8694,35.08445,331.9371,1
2025-03-07 12:06:16.658,220,0.3326503,-0.206288,0.1322462,-0.9106593,326.5437,33.76515,333.051,1
2025-03-07 12:06:16.671,221,0.3317175,-0.2024649,0.1298379,-0.9122027,326.4536,33.13073,333.5522,1
2025-03-07 12:06:16.685,222,0.3297957,-0.1992966,0.1271798,-0.91397,326.4851,32.51788,334.119,1
2025-03-07 12:06:16.708,223,0.3274277,-0.1960814,0.1240642,-0.915943,326.5536,31.86061,334.7692,1
2025-03-07 12:06:16.724,224,0.322685,-0.1894323,0.118227,-0.9197893,326.7144,30.53987,336.0201,1
2025-03-07 12:06:16.738,225,0.3168013,-0.1836952,0.1132574,-0.9236157,327.0713,29.32551,337.1747,1
2025-03-07 12:06:16.753,226,0.3130885,-0.1824111,0.1109864,-0.9254102,327.3858,28.9023,337.6989,1
